SettingsStartDate,EndDateSpecified,SettingsNotes,VCRNum,Channels,TapeDetails,ShowNum,StartTime,EndTime,Channel,Freq,Hours,ShowName,ConcatenatedShows,EndConcatenate
8/23/1996,9/1/1996 (Dem Conv),"Change tapes on Mon, Wed & Fri; Mon & Wed: Use T-120, On Fri Use T-160",4,"2,4,7,9,11,28",,7,07:00 PM,08:00 PM,11, Sun Wkly,1,Am Most Wanted,"Charlie Rose, Tabs, Rush Limbaugh, MTP, FTN, This Week, Am Most Wanted",0
8/23/1996,9/1/1996 (Dem Conv),"Change tapes on Mon, Wed & Fri; Mon & Wed: Use T-120, On Fri Use T-160",4,"2,4,7,9,11,28",,8,09:00 PM,10:00 PM,4, Fri Wkly,1,Dateline NBC,"Charlie Rose, Tabs, Rush Limbaugh, MTP, FTN, This Week, Am Most Wanted, Dateline NBC",0
8/23/1996,9/1/1996 (Dem Conv),"Change tapes on Mon, Wed & Fri; Mon & Wed: Use T-120, On Fri Use T-160",4,"2,4,7,9,11,28",,,10:00 PM,11:00 PM,4, Wed Wkly 8/28/1996,1,Dateline NBC,"Charlie Rose, Tabs, Rush Limbaugh, MTP, FTN, This Week, Am Most Wanted, Dateline NBC, Dateline NBC",1
9/2/1996,(Fri Reset 9/6/96),"Change tapes on Mon, Wed & Fri; Mon & Wed: Use T-120, On Fri Use T-160",4,"2,4,7,9,11,28",,1,11:00 PM,12:00 AM,28, Daily 9/10/1996,1,Charlie Rose,Charlie Rose,0
9/2/1996,(Fri Reset 9/6/96),"Change tapes on Mon, Wed & Fri; Mon & Wed: Use T-120, On Fri Use T-160",4,"2,4,7,9,11,28",,2,11:30 PM,12:30 AM,28, Mon 9/2/1996-9/9/1996,1,Charlie Rose,"Charlie Rose, Charlie Rose",0
9/2/1996,(Fri Reset 9/6/96),"Change tapes on Mon, Wed & Fri; Mon & Wed: Use T-120, On Fri Use T-160",4,"2,4,7,9,11,28",,7,09:00 PM,10:00 PM,4, Fri Wkly,1,Dateline NBC,"Charlie Rose, Charlie Rose, Dateline NBC",0
9/2/1996,(Fri Reset 9/6/96),"Change tapes on Mon, Wed & Fri; Mon & Wed: Use T-120, On Fri Use T-160",4,"2,4,7,9,11,28",,8,10:00 PM,11:00 PM,7, Fri Wkly,1,20/20,"Charlie Rose, Charlie Rose, Dateline NBC, 20/20",0
9/2/1996,(Fri Reset 9/6/96),"Change tapes on Mon, Wed & Fri; Mon & Wed: Use T-120, On Fri Use T-160",4,"2,4,7,9,11,28",,3,08:00 PM,10:00 PM,11, Sat Wkly,1,Cops/Am Most Wanted,"Charlie Rose, Charlie Rose, Dateline NBC, 20/20, Cops/Am Most Wanted",0
9/2/1996,(Fri Reset 9/6/96),"Change tapes on Mon, Wed & Fri; Mon & Wed: Use T-120, On Fri Use T-160",4,"2,4,7,9,11,28",,4,07:00 AM,08:00 AM,4, Sun Wkly,1,MTP,"Charlie Rose, Charlie Rose, Dateline NBC, 20/20, Cops/Am Most Wanted, MTP",0
9/2/1996,(Fri Reset 9/6/96),"Change tapes on Mon, Wed & Fri; Mon & Wed: Use T-120, On Fri Use T-160",4,"2,4,7,9,11,28",,5,09:00 AM,09:30 AM,2, Sun Wkly,0.5,FTN,"Charlie Rose, Charlie Rose, Dateline NBC, 20/20, Cops/Am Most Wanted, MTP, FTN",0
9/2/1996,(Fri Reset 9/6/96),"Change tapes on Mon, Wed & Fri; Mon & Wed: Use T-120, On Fri Use T-160",4,"2,4,7,9,11,28",,6,10:00 AM,11:00 AM,7, Sun Wkly,1,This Week,"Charlie Rose, Charlie Rose, Dateline NBC, 20/20, Cops/Am Most Wanted, MTP, FTN, This Week",1
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,1,"2,5,9",,1,07:00 AM,09:00 AM,2, Daily,2,CBS AM,CBS AM,0
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,1,"2,5,9",,2,04:00 PM,08:00 PM,2, Daily,4,Local/Natl/Tabs,"CBS AM, Local/Natl/Tabs",0
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,1,"2,5,9",,3,10:00 PM,10:30 PM,5, Daily,0.5,KTLA,"CBS AM, Local/Natl/Tabs, KTLA",0
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,1,"2,5,9",,4,11:00 PM,12:00 AM,2, Daily,1,CBS/Letterman,"CBS AM, Local/Natl/Tabs, KTLA, CBS/Letterman",0
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,1,"2,5,9",,5,01:00 AM,01:30 AM,9, Daily,0.5,Rush/Limbaugh,"CBS AM, Local/Natl/Tabs, KTLA, CBS/Letterman, Rush/Limbaugh",0
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,1,"2,5,9",,6,01:00 AM,01:30 AM,9, Sat Wkly,0.5,Rush Limbaugh,"CBS AM, Local/Natl/Tabs, KTLA, CBS/Letterman, Rush/Limbaugh, Rush Limbaugh",0
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,1,"2,5,9",,7,08:30 PM,09:00 PM,2, Sat Wkly,1.5,Natl/Local,"CBS AM, Local/Natl/Tabs, KTLA, CBS/Letterman, Rush/Limbaugh, Rush Limbaugh, Natl/Local",0
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,1,"2,5,9",,8,05:30 PM,08:00 PM,2, Sun Wkly,2.5,Natl/Local/60 Min,"CBS AM, Local/Natl/Tabs, KTLA, CBS/Letterman, Rush/Limbaugh, Rush Limbaugh, Natl/Local, Natl/Local/60 Min",1
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,2,"4,9",T-160 Daily,1,07:00 AM,09:00 AM,4,Daily,2,TODAY,TODAY,0
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,2,"4,9",T-160 Daily,2,04:00 PM,08:00 PM,4,Daily,4,Local/Natl/Tabs,"TODAY, Local/Natl/Tabs",0
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,2,"4,9",T-160 Daily,3,08:00 PM,08:30 PM,9,Daily,0.5,KCAL,"TODAY, Local/Natl/Tabs, KCAL",0
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,2,"4,9",T-160 Daily,4,10:00 PM,10:30 PM,9,Daily,0.5,KCAL,"TODAY, Local/Natl/Tabs, KCAL, KCAL",0
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,2,"4,9",T-160 Daily,5,11:00 PM,12:00 AM,4,Daily,1,KNBC/Leno,"TODAY, Local/Natl/Tabs, KCAL, KCAL, KNBC/Leno",0
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,2,"4,9",T-160 Daily,6,05:00 PM,06:30 PM,4, Sat Weekly,1.5,Local/Natl,"TODAY, Local/Natl/Tabs, KCAL, KCAL, KNBC/Leno, Local/Natl",0
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,2,"4,9",T-160 Daily,7,04:00 PM,06:00 PM,4, Sun Weekly,2,Local/Natl,"TODAY, Local/Natl/Tabs, KCAL, KCAL, KNBC/Leno, Local/Natl, Local/Natl",0
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,2,"4,9",T-160 Daily,8,07:00 PM,08:00 PM,4, Sun Weekly,1,Dateline NBC,"TODAY, Local/Natl/Tabs, KCAL, KCAL, KNBC/Leno, Local/Natl, Local/Natl, Dateline NBC",1
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,3,"7,9,11",,1,07:00 AM,09:00 AM,7, Daily,2,GMA,GMA,0
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,3,"7,9,11",,2,04:00 PM,07:00 PM,7, Daily 9/3,3,Local/Natl,"GMA, Local/Natl",0
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,3,"7,9,11",,3,07:00 PM,08:00 PM,9, Daily,1,Tabs,"GMA, Local/Natl, Tabs",0
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,3,"7,9,11",,4,10:00 PM,10:30 PM,11, Daily,0.5,KTTV,"GMA, Local/Natl, Tabs, KTTV",0
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,3,"7,9,11",,5,11:00 PM,12:07 AM,7, Daily,1,KABC/Nightline,"GMA, Local/Natl, Tabs, KTTV, KABC/Nightline",0
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,3,"7,9,11",,6,03:00 PM,06:00 PM,7, Mon Wkly,3,Local/Natl,"GMA, Local/Natl, Tabs, KTTV, KABC/Nightline, Local/Natl",0
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,3,"7,9,11",,7,11:00 PM,11:30 PM,7, Sat Wkly,1,Local/Natl,"GMA, Local/Natl, Tabs, KTTV, KABC/Nightline, Local/Natl, Local/Natl",0
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,3,"7,9,11",,8,05:30 PM,06:30 PM,7, Sun Wkly,1,Local/Natl,"GMA, Local/Natl, Tabs, KTTV, KABC/Nightline, Local/Natl, Local/Natl, Local/Natl",1
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,5,CNN,,1,04:30 PM,08:00 PM,CNN, Daily,3.5,CR/News/IP/LK/News,CR/News/IP/LK/News,0
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,5,CNN,,2,12:00 PM,01:30 PM,CNN, Daily,1.5,Talkback/IP,"CR/News/IP/LK/News, Talkback/IP",0
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,5,CNN,,3,09:30 AM,10:30 AM,CNN, Daily,1,Burden of Proof/News,"CR/News/IP/LK/News, Talkback/IP, Burden of Proof/News",0
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,5,CNN,,4,08:00 AM,08:30 AM,CNN, Sat,0.5,Sci-Tech News,"CR/News/IP/LK/News, Talkback/IP, Burden of Proof/News, Sci-Tech News",0
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,5,CNN,,5,03:30 PM,05:00 PM,CNN, Sat,1.5,Pinnacle/Cap G/Inside,"CR/News/IP/LK/News, Talkback/IP, Burden of Proof/News, Sci-Tech News, Pinnacle/Cap G/Inside",0
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,5,CNN,,6,07:00 AM,08:00 AM,CNN, Sun,1,Evans/Novak/Inside Politics,"CR/News/IP/LK/News, Talkback/IP, Burden of Proof/News, Sci-Tech News, Pinnacle/Cap G/Inside, Evans/Novak/Inside Politics",0
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,5,CNN,,7,02:00 PM,05:00 PM,CNN, Sun,3,News/JJ/News/Rel Srces,"CR/News/IP/LK/News, Talkback/IP, Burden of Proof/News, Sci-Tech News, Pinnacle/Cap G/Inside, Evans/Novak/Inside Politics, News/JJ/News/Rel Srces",0
9/2/1996,9/10/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,5,CNN,,8,06:00 PM,07:00 PM,CNN,Sun,1,CNN Presents,"CR/News/IP/LK/News, Talkback/IP, Burden of Proof/News, Sci-Tech News, Pinnacle/Cap G/Inside, Evans/Novak/Inside Politics, News/JJ/News/Rel Srces, CNN Presents",1
9/11/1996,(Reset #4 - 9/11 and 9/13),"Change tapes on Mon, Wed & Fri; Mon & Wed: Use T-120, On Fri Use T-160",4,"2,4,7,11,28",,1,11:00 PM,12:00 AM,28, Daily 9/16/1996,1,Charlie Rose,Charlie Rose,0
9/11/1996,(Reset #4 - 9/11 and 9/13),"Change tapes on Mon, Wed & Fri; Mon & Wed: Use T-120, On Fri Use T-160",4,"2,4,7,11,28",,2,08:00 PM,10:00 PM,11, Sat Wkly,2,Cops/Am Most Wanted,"Charlie Rose, Cops/Am Most Wanted",0
9/11/1996,(Reset #4 - 9/11 and 9/13),"Change tapes on Mon, Wed & Fri; Mon & Wed: Use T-120, On Fri Use T-160",4,"2,4,7,11,28",,3,07:00 AM,08:00 AM,4, Sun Wkly,1,MTP,"Charlie Rose, Cops/Am Most Wanted, MTP",0
9/11/1996,(Reset #4 - 9/11 and 9/13),"Change tapes on Mon, Wed & Fri; Mon & Wed: Use T-120, On Fri Use T-160",4,"2,4,7,11,28",,4,09:00 AM,09:30 AM,2, Sun Wkly,0.5,FTN,"Charlie Rose, Cops/Am Most Wanted, MTP, FTN",0
9/11/1996,(Reset #4 - 9/11 and 9/13),"Change tapes on Mon, Wed & Fri; Mon & Wed: Use T-120, On Fri Use T-160",4,"2,4,7,11,28",,5,10:00 AM,11:00 AM,7, Sun Wkly,1,This Week,"Charlie Rose, Cops/Am Most Wanted, MTP, FTN, This Week",0
9/11/1996,(Reset #4 - 9/11 and 9/13),"Change tapes on Mon, Wed & Fri; Mon & Wed: Use T-120, On Fri Use T-160",4,"2,4,7,11,28",,6,10:00 PM,11:00 PM,4, Tue Wkly,1,Dateline NBC,"Charlie Rose, Cops/Am Most Wanted, MTP, FTN, This Week, Dateline NBC",0
9/11/1996,(Reset #4 - 9/11 and 9/13),"Change tapes on Mon, Wed & Fri; Mon & Wed: Use T-120, On Fri Use T-160",4,"2,4,7,11,28",,7,09:00 PM,10:00 PM,4, Fri Wkly,1,Dateline NBC,"Charlie Rose, Cops/Am Most Wanted, MTP, FTN, This Week, Dateline NBC, Dateline NBC",0
9/11/1996,(Reset #4 - 9/11 and 9/13),"Change tapes on Mon, Wed & Fri; Mon & Wed: Use T-120, On Fri Use T-160",4,"2,4,7,11,28",,8,10:00 PM,11:00 PM,7, Fri Wkly,1,20/20,"Charlie Rose, Cops/Am Most Wanted, MTP, FTN, This Week, Dateline NBC, Dateline NBC, 20/20",0
9/11/1996,(Reset #4 - 9/11 and 9/13),"Change tapes on Mon, Wed & Fri; Mon & Wed: Use T-120, On Fri Use T-160",4,"2,4,7,11,28",,,10:00 PM,11:00 PM,7, Wed Wkly,1,Prime Time Live,"Charlie Rose, Cops/Am Most Wanted, MTP, FTN, This Week, Dateline NBC, Dateline NBC, 20/20, Prime Time Live",0
9/11/1996,(Reset #4 - 9/11 and 9/13),"Change tapes on Mon, Wed & Fri; Mon & Wed: Use T-120, On Fri Use T-160",4,"2,4,7,11,28",,,10:00 PM,11:00 PM,2, Thur Wkly,1,48 Hrs,"Charlie Rose, Cops/Am Most Wanted, MTP, FTN, This Week, Dateline NBC, Dateline NBC, 20/20, Prime Time Live, 48 Hrs",0
9/11/1996,(Reset #4 - 9/11 and 9/13; 9/20/96),,4,"2,4,7,11,28",,,10:00 PM,11:00 PM,7, Thur Wkly,1,Turning Point,"Charlie Rose, Cops/Am Most Wanted, MTP, FTN, This Week, Dateline NBC, Dateline NBC, 20/20, Prime Time Live, 48 Hrs, Turning Point",0
9/11/1996,"(Reset #4 - 9/11 and 9/13, 9/20/96)",,4,"2,4,7,11,28",,,08:00 PM,10:00 PM,4, Fri Wkly,2,Uns Mys/Dateline,"Charlie Rose, Cops/Am Most Wanted, MTP, FTN, This Week, Dateline NBC, Dateline NBC, 20/20, Prime Time Live, 48 Hrs, Turning Point, Uns Mys/Dateline",1
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,1,"2,5,9",,1,07:00 AM,09:00 AM,2, Daily,2,CBS AM,CBS AM,0
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,1,"2,5,9",,2,04:00 PM,08:00 PM,2, Daily,4,Local/Natl/Tabs,"CBS AM, Local/Natl/Tabs",0
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,1,"2,5,9",,3,10:00 PM,10:30 PM,5, Daily,0.5,KTLA,"CBS AM, Local/Natl/Tabs, KTLA",0
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,1,"2,5,9",,4,11:00 PM,12:00 AM,2, Daily,1,CBS/Letterman,"CBS AM, Local/Natl/Tabs, KTLA, CBS/Letterman",0
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,1,"2,5,9",,5,01:00 AM,01:30 AM,9, Daily,0.5,Rush/Limbaugh,"CBS AM, Local/Natl/Tabs, KTLA, CBS/Letterman, Rush/Limbaugh",0
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,1,"2,5,9",,6,01:00 AM,01:30 AM,9, Sat Wkly,0.5,Rush Limbaugh,"CBS AM, Local/Natl/Tabs, KTLA, CBS/Letterman, Rush/Limbaugh, Rush Limbaugh",0
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,1,"2,5,9",,7,05:30 PM,07:00 PM,2, Daily,1.5,Natl/Local,"CBS AM, Local/Natl/Tabs, KTLA, CBS/Letterman, Rush/Limbaugh, Rush Limbaugh, Natl/Local",0
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,1,"2,5,9",,8,05:30 PM,08:00 PM,2, Daily,2.5,Natl/Local/60 Min,"CBS AM, Local/Natl/Tabs, KTLA, CBS/Letterman, Rush/Limbaugh, Rush Limbaugh, Natl/Local, Natl/Local/60 Min",1
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,2,"4,9",T-160 Daily,1,07:00 AM,09:00 AM,4,Daily,2,TODAY,TODAY,0
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,2,"4,9",T-160 Daily,2,04:00 PM,08:00 PM,4,Daily,4,Local/Natl/Tabs,"TODAY, Local/Natl/Tabs",0
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,2,"4,9",T-160 Daily,3,08:00 PM,08:30 PM,9,Daily,0.5,KCAL,"TODAY, Local/Natl/Tabs, KCAL",0
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,2,"4,9",T-160 Daily,4,10:00 PM,10:30 PM,9,Daily,0.5,KCAL,"TODAY, Local/Natl/Tabs, KCAL, KCAL",0
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,2,"4,9",T-160 Daily,5,11:00 PM,12:00 AM,4,Daily,1,KNBC/Leno,"TODAY, Local/Natl/Tabs, KCAL, KCAL, KNBC/Leno",0
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,2,"4,9",T-160 Daily,6,05:00 PM,06:30 PM,4, Sat Weekly,1.5,Local/Natl,"TODAY, Local/Natl/Tabs, KCAL, KCAL, KNBC/Leno, Local/Natl",0
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,2,"4,9",T-160 Daily,7,04:00 PM,06:00 PM,4, Sun Weekly,2,Local/Natl,"TODAY, Local/Natl/Tabs, KCAL, KCAL, KNBC/Leno, Local/Natl, Local/Natl",0
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,2,"4,9",T-160 Daily,8,07:00 PM,08:00 PM,4, Sun Weekly,1,Dateline NBC,"TODAY, Local/Natl/Tabs, KCAL, KCAL, KNBC/Leno, Local/Natl, Local/Natl, Dateline NBC",1
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,3,"7,9,11",,1,07:00 AM,09:00 AM,7, Daily,2,GMA,GMA,0
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,3,"7,9,11",,2,04:00 PM,07:00 PM,7, Daily 9/3,3,Local/Natl,"GMA, Local/Natl",0
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,3,"7,9,11",,3,07:00 PM,08:00 PM,9, Daily,1,Tabs,"GMA, Local/Natl, Tabs",0
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,3,"7,9,11",,4,10:00 PM,10:30 PM,11, Daily,0.5,KTTV,"GMA, Local/Natl, Tabs, KTTV",0
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,3,"7,9,11",,5,11:00 PM,12:07 AM,7, Daily,1,KABC/Nightline,"GMA, Local/Natl, Tabs, KTTV, KABC/Nightline",0
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,3,"7,9,11",,6,11:30 AM,12:00 PM,4, Daily 9/16,0.5,Inside Courts,"GMA, Local/Natl, Tabs, KTTV, KABC/Nightline, Inside Courts",0
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,3,"7,9,11",,7,06:00 PM,07:00 PM,7, Sat Wkly,1,Local/Natl,"GMA, Local/Natl, Tabs, KTTV, KABC/Nightline, Inside Courts, Local/Natl",0
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,3,"7,9,11",,8,05:30 PM,06:30 PM,7, Sun Wkly,1,Local/Natl,"GMA, Local/Natl, Tabs, KTTV, KABC/Nightline, Inside Courts, Local/Natl, Local/Natl",1
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,5,CNN,,1,04:30 PM,08:00 PM,CNN, Daily,3.5,CR/News/IP/LK/News,CR/News/IP/LK/News,0
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,5,CNN,,2,12:00 PM,01:30 PM,CNN, Daily,1.5,Talkback/IP,"CR/News/IP/LK/News, Talkback/IP",0
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,5,CNN,,3,09:30 AM,10:30 AM,CNN, Daily,1,Burden of Proof/News,"CR/News/IP/LK/News, Talkback/IP, Burden of Proof/News",0
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,5,CNN,,4,08:00 AM,08:30 AM,CNN, Sat,0.5,Sci-Tech News,"CR/News/IP/LK/News, Talkback/IP, Burden of Proof/News, Sci-Tech News",0
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,5,CNN,,5,03:30 PM,05:00 PM,CNN, Sat,1.5,Pinnacle/Cap G/Inside,"CR/News/IP/LK/News, Talkback/IP, Burden of Proof/News, Sci-Tech News, Pinnacle/Cap G/Inside",0
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,5,CNN,,6,07:00 AM,08:00 AM,CNN, Sun,1,Evans/Novak/Inside Politics,"CR/News/IP/LK/News, Talkback/IP, Burden of Proof/News, Sci-Tech News, Pinnacle/Cap G/Inside, Evans/Novak/Inside Politics",0
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,5,CNN,,7,02:00 PM,05:00 PM,CNN, Sun,3,News/JJ/News/Rel Srces,"CR/News/IP/LK/News, Talkback/IP, Burden of Proof/News, Sci-Tech News, Pinnacle/Cap G/Inside, Evans/Novak/Inside Politics, News/JJ/News/Rel Srces",0
9/11/1996,10/17/1996,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,5,CNN,,8,06:00 PM,07:00 PM,CNN,Sun,1,CNN Presents,"CR/News/IP/LK/News, Talkback/IP, Burden of Proof/News, Sci-Tech News, Pinnacle/Cap G/Inside, Evans/Novak/Inside Politics, News/JJ/News/Rel Srces, CNN Presents",1
10/18/1996,,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,1,"2,5,9",,1,07:00 AM,09:00 AM,2, Daily,2,CBS AM,CBS AM,0
10/18/1996,,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,1,"2,5,9",,2,04:00 PM,08:00 PM,2, Daily,4,Local/Natl/Tabs,"CBS AM, Local/Natl/Tabs",0
10/18/1996,,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,1,"2,5,9",,3,10:00 PM,10:30 PM,5, Daily,0.5,KTLA,"CBS AM, Local/Natl/Tabs, KTLA",0
10/18/1996,,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,1,"2,5,9",,4,11:00 PM,12:00 AM,2, Daily,1,CBS/Letterman,"CBS AM, Local/Natl/Tabs, KTLA, CBS/Letterman",0
10/18/1996,,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,1,"2,5,9",,5,01:00 AM,01:30 AM,9, Daily,0.5,Rush/Limbaugh,"CBS AM, Local/Natl/Tabs, KTLA, CBS/Letterman, Rush/Limbaugh",0
10/18/1996,,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,1,"2,5,9",,6,01:00 AM,01:30 AM,9, Sat Wkly,0.5,Rush Limbaugh,"CBS AM, Local/Natl/Tabs, KTLA, CBS/Letterman, Rush/Limbaugh, Rush Limbaugh",1
10/18/1996,,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,2,"4,9",T-160 Daily,1,07:00 AM,09:00 AM,4,Daily,2,TODAY,TODAY,0
10/18/1996,,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,2,"4,9",T-160 Daily,2,04:00 PM,08:00 PM,4,Daily,4,Local/Natl/Tabs,"TODAY, Local/Natl/Tabs",0
10/18/1996,,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,2,"4,9",T-160 Daily,3,08:00 PM,08:30 PM,9,Daily,0.5,KCAL,"TODAY, Local/Natl/Tabs, KCAL",0
10/18/1996,,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,2,"4,9",T-160 Daily,4,10:00 PM,10:30 PM,9,Daily,0.5,KCAL,"TODAY, Local/Natl/Tabs, KCAL, KCAL",0
10/18/1996,,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,2,"4,9",T-160 Daily,5,11:00 PM,12:00 AM,4,Daily,1,KNBC/Leno,"TODAY, Local/Natl/Tabs, KCAL, KCAL, KNBC/Leno",1
10/18/1996,,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,3,"7,9,11",,1,07:00 AM,09:00 AM,7, Daily,2,GMA,GMA,0
10/18/1996,,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,3,"7,9,11",,2,04:00 PM,07:00 PM,7, Daily 9/3,3,Local/Natl,"GMA, Local/Natl",0
10/18/1996,,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,3,"7,9,11",,3,07:00 PM,08:00 PM,9, Daily,1,Tabs,"GMA, Local/Natl, Tabs",0
10/18/1996,,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,3,"7,9,11",,4,10:00 PM,10:30 PM,11, Daily,0.5,KTTV,"GMA, Local/Natl, Tabs, KTTV",0
